Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,HSOC Zones as of 2018-06-05,OWED Public Spaces,Central Market/Tenderloin Boundary Polygon - Updated,Parks Alliance CPSI (27+TL sites),ESNCAG - Boundary File,"Areas of Vulnerability, 2016"
2020/08/17 07:15:00 PM,2020/08/17,19:15,2020,Monday,2020/08/17 07:32:00 PM,95372506153,953725,200495661,202303022,II,Initial,,06153,Larceny Theft,Larceny Theft - Other,"Theft, From Person, $200-$950 (other than Pickpocket)",Open or Active,LAKE MERCED BLVD \ BROTHERHOOD WAY,33540000,Taraval,Lakeshore,7,37.714694511853885,-122.4852289359513,"(37.714694511853885, -122.4852289359513)",43,10,8,16,,,,,,2
2020/08/10 06:00:00 PM,2020/08/10,18:00,2020,Monday,2020/08/11 01:27:00 PM,95350406224,953504,206120149,,IS,Coplogic Supplement,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,LEROY PL \ SACRAMENTO ST,25238000,Central,Nob Hill,3,37.79223756939061,-122.41511637997341,"(37.79223756939061, -122.41511637997341)",16,6,3,21,,,,,,1
2020/08/05 04:10:00 PM,2020/08/05,16:10,2020,Wednesday,2020/08/17 11:51:00 AM,95357204092,953572,200494403,202301487,II,Initial,,04092,Assault,Aggravated Assault,"Assault, Aggravated, W/ Gun",Open or Active,LOMBARD ST \ BUCHANAN ST,26737000,Northern,Marina,2,37.80026011292863,-122.43276049037412,"(37.80026011292863, -122.43276049037412)",15,4,6,13,,,,,,1
2020/02/05 10:42:00 PM,2020/02/05,22:42,2020,Wednesday,2020/08/16 10:00:00 AM,95352575030,953525,200091394,,IS,Initial Supplement,,75030,Case Closure,Case Closure,Case Closure,Cite or Arrest Adult,TAYLOR ST \ NORTH POINT ST,25592000,Central,North Beach,3,37.8063434285485,-122.41543157088526,"(37.8063434285485, -122.41543157088526)",99,6,3,23,,,,,,2
2020/08/17 01:02:00 AM,2020/08/17,01:02,2020,Monday,2020/08/17 01:08:00 AM,95343416210,953434,200493596,202300089,II,Initial,,16210,Drug Offense,Drug Violation,Opiates Offense,Cite or Arrest Adult,CENTRAL AVE \ MCALLISTER ST,26373000,Park,Lone Mountain/USF,5,37.77695766643813,-122.44496661579105,"(37.77695766643813, -122.44496661579105)",97,7,11,18,,,,,,1
2020/08/17 02:53:00 AM,2020/08/17,02:53,2020,Monday,2020/08/17 02:55:00 AM,95344904138,953449,200493621,202300239,II,Initial,,04138,Assault,Simple Assault,"Battery, former Spouse or Dating Relationship",Open or Active,ARLETA AVE \ DELTA ST,20364000,Ingleside,Visitacion Valley,10,37.71447895459329,-122.40889553580978,"(37.71447895459329, -122.40889553580978)",75,9,9,40,,,,,,2
2020/08/16 07:00:00 PM,2020/08/16,19:00,2020,Sunday,2020/08/17 03:58:00 PM,95367705073,953677,200495188,202302127,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,POWELL ST \ GREENWICH ST,25451000,Central,North Beach,3,37.80210072466788,-122.41120259347622,"(37.80210072466788, -122.41120259347622)",106,6,3,23,,,,,,1
2020/08/16 08:57:00 PM,2020/08/16,20:57,2020,Sunday,2020/08/16 09:03:00 PM,95340203414,953402,200493336,202292884,II,Initial,,03414,Robbery,Robbery - Street,"Robbery, Att., Street or Public Place, W/ Force",Open or Active,GOUGH ST \ PAGE ST,24456000,Northern,Hayes Valley,5,37.77408497416307,-122.42240711807445,"(37.77408497416307, -122.42240711807445)",21,4,11,9,1,,,,,1
2020/08/16 11:55:00 PM,2020/08/16,23:55,2020,Sunday,2020/08/17 05:21:00 PM,95366307021,953663,200495398,202302644,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,FOLSOM ST \ 13TH ST,24349000,Mission,Mission,6,37.76959115943066,-122.41557701614049,"(37.76959115943066, -122.41557701614049)",53,3,10,20,3,,,,,2
2020/08/17 08:00:00 AM,2020/08/17,08:00,2020,Monday,2020/08/17 08:12:00 AM,95353104134,953531,200493944,202300674,II,Initial,,04134,Assault,Simple Assault,Battery,Cite or Arrest Adult,POST ST \ LEAVENWORTH ST,25157000,Central,Tenderloin,6,37.787453843203366,-122.41499542426826,"(37.787453843203366, -122.41499542426826)",50,6,10,36,,,,,,2
2020/08/09 01:00:00 PM,2020/08/09,13:00,2020,Sunday,2020/08/09 04:56:00 PM,95347806224,953478,206121830,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,,,Central,,,,,,,,,,,,,,,
2020/08/17 01:45:00 PM,2020/08/17,13:45,2020,Monday,2020/08/17 08:22:00 PM,95370806244,953708,200495746,202303168,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,EDDY ST \ JONES ST,24929000,Out of SF,Tenderloin,6,37.7839325760642,-122.41259527758581,"(37.7839325760642, -122.41259527758581)",20,5,10,36,,,1,,,2
2020/08/17 09:47:00 AM,2020/08/17,09:47,2020,Monday,2020/08/17 11:35:00 AM,95364704134,953647,200494538,202301173,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,NATOMA ST \ 08TH ST,24302000,Southern,South of Market,6,37.77666098665174,-122.41215795469684,"(37.77666098665174, -122.41215795469684)",32,1,10,34,1,,1,,,2
2020/08/17 05:40:00 PM,2020/08/17,17:40,2020,Monday,2020/08/17 05:44:00 PM,95369103024,953691,200495495,202302716,II,Initial,,03024,Robbery,Robbery - Commercial,"Robbery, Comml. Establ., W/ Force",Open or Active,CLEMENT ST \ 08TH AVE,27290000,Richmond,Inner Richmond,1,37.782849407135444,-122.46656265346968,"(37.782849407135444, -122.46656265346968)",5,8,4,11,,,,,,1
2020/08/17 12:23:00 AM,2020/08/17,00:23,2020,Monday,2020/08/17 02:35:00 AM,95343615161,953436,200486751,202300028,IS,Initial Supplement,,15161,Offences Against The Family And Children,Other,Violation of Restraining Order,Cite or Arrest Adult,RUSSIA AVE \ ATHENS ST,21634000,Ingleside,Excelsior,11,37.71853019955997,-122.43077802544407,"(37.71853019955997, -122.43077802544407)",90,9,1,7,,,,,,2
2020/08/17 03:45:00 AM,2020/08/17,03:45,2020,Monday,2020/08/17 03:47:00 AM,95345127130,953451,200493643,202300285,II,Initial,,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,19TH ST \ MISSION ST,24145000,Mission,Mission,9,37.7602353540718,-122.41920604493745,"(37.7602353540718, -122.41920604493745)",53,3,2,20,3,,,,,2
2020/08/14 03:39:00 PM,2020/08/14,15:39,2020,Friday,2020/08/17 10:29:00 AM,95357705073,953577,200494362,202301191,II,Initial,,05073,Burglary,Burglary - Other,"Burglary, Other Bldg., Unlawful Entry",Open or Active,THE EMBARCADERO \ BRYANT ST,23601000,Southern,Financial District/South Beach,6,37.78709723841606,-122.38779489071396,"(37.78709723841606, -122.38779489071396)",31,1,10,8,,,,,1,1
2020/08/17 06:00:00 AM,2020/08/17,06:00,2020,Monday,2020/08/17 10:35:00 AM,95355807021,953558,200494215,202300940,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,SARGENT ST \ BYXBEE ST,22720000,Taraval,Oceanview/Merced/Ingleside,11,37.71609349499745,-122.46981802903389,"(37.71609349499745, -122.46981802903389)",65,10,1,24,,,,,,2
2020/08/17 10:38:00 AM,2020/08/17,10:38,2020,Monday,2020/08/17 10:39:00 AM,95356307055,953563,200494221,202301229,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,CONNECTICUT ST \ CESAR CHAVEZ ST,23633000,Bayview,Bayview Hunters Point,10,37.74974559899618,-122.39627354527164,"(37.74974559899618, -122.39627354527164)",56,2,9,1,,,,,,1
2020/08/14 05:05:00 PM,2020/08/14,17:05,2020,Friday,2020/08/17 05:26:00 PM,95371228160,953712,200495774,202302665,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,SILVER AVE \ CAMBRIDGE ST,20992000,Bayview,Excelsior,9,37.7290464439128,-122.41948647811891,"(37.7290464439128, -122.41948647811891)",92,2,2,7,,,,,,2
2020/08/16 07:30:00 AM,2020/08/16,07:30,2020,Sunday,2020/08/16 06:47:00 PM,95337705011,953377,200493154,202291080,II,Initial,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Open or Active,FRANKLIN ST \ FULTON ST,24472000,Northern,Hayes Valley,5,37.778956863808695,-122.42170930842168,"(37.778956863808695, -122.42170930842168)",21,4,11,9,1,,,,,1
2020/08/17 04:25:00 AM,2020/08/17,04:25,2020,Monday,2020/08/17 04:33:00 AM,95351005071,953510,200493687,202300330,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,GUERRERO ST \ 14TH ST,25835000,Mission,Mission,8,37.76800642408289,-122.42441169103962,"(37.76800642408289, -122.42441169103962)",37,3,5,20,,,,,,2
2020/08/17 04:00:00 PM,2020/08/17,16:00,2020,Monday,2020/08/17 04:20:00 PM,95372204134,953722,200495326,202302469,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,OAKDALE AVE \ BALDWIN CT,20064000,Bayview,Bayview Hunters Point,10,37.72948884585572,-122.3813991223975,"(37.72948884585572, -122.3813991223975)",78,2,9,1,,,,,,2
2020/08/16 02:37:00 PM,2020/08/16,14:37,2020,Sunday,2020/08/16 09:50:00 PM,95341715040,953417,200492576,202291804,IS,Initial Supplement,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Cite or Arrest Adult,EL CAMINO DEL MAR \ 26TH AVE,27668000,Richmond,Seacliff,2,37.78756170061662,-122.48635895842445,"(37.78756170061662, -122.48635895842445)",1,8,6,33,,,,,,1
2020/08/16 05:00:00 PM,2020/08/16,17:00,2020,Sunday,2020/08/17 06:00:00 PM,95371905071,953719,200495508,202302748,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,POWELL ST \ LOMBARD ST,25453000,Central,North Beach,3,37.80303389932102,-122.41138852834155,"(37.80303389932102, -122.41138852834155)",106,6,3,23,,,,,,1
2020/08/15 06:00:00 PM,2020/08/15,18:00,2020,Saturday,2020/08/17 09:29:00 AM,95353528030,953535,200493994,202300971,II,Initial,,28030,Malicious Mischief,Vandalism,Damage To Mail Box,Open or Active,VERMONT ST \ 20TH ST,23757000,Bayview,Potrero Hill,10,37.759559127723094,-122.40401060371038,"(37.759559127723094, -122.40401060371038)",54,2,9,26,,,,,,1
2020/08/16 11:30:00 AM,2020/08/16,11:30,2020,Sunday,2020/08/16 11:30:00 AM,95335904081,953359,200490489,202281854,IS,Initial Supplement,,04081,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,Open or Active,LOMBARD ST \ BUCHANAN ST,26737000,Northern,Marina,2,37.80026011292863,-122.43276049037412,"(37.80026011292863, -122.43276049037412)",15,4,6,13,,,,,,1
2020/07/29 08:21:00 PM,2020/07/29,20:21,2020,Wednesday,2020/08/12 02:28:00 PM,95345506372,953455,206121915,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,,,Mission,,,,,,,,,,,,,,,
2020/08/17 10:15:00 AM,2020/08/17,10:15,2020,Monday,2020/08/17 11:15:00 AM,95355606371,953556,200494312,202301352,II,Initial,,06371,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, <$50",Open or Active,BRANNAN ST \ 08TH ST,23872000,Southern,South of Market,6,37.77129635185078,-122.40542473566995,"(37.77129635185078, -122.40542473566995)",33,1,10,34,,,,,,2
2020/08/17 07:35:00 PM,2020/08/17,19:35,2020,Monday,2020/08/17 07:35:00 PM,95369771012,953697,200483490,202251465,VS,Vehicle Supplement,,71012,Other Offenses,Other Offenses,"License Plate, Recovered",Open or Active,ADDISON ST \ DIGBY ST,21962000,Ingleside,Glen Park,8,37.740080919654254,-122.43371064915766,"(37.740080919654254, -122.43371064915766)",59,9,5,10,,,,,,1
2020/08/17 05:00:00 AM,2020/08/17,05:00,2020,Monday,2020/08/17 05:00:00 AM,95352409024,953524,200338914,201561829,IS,Initial Supplement,,09024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,POLK ST \ BUSH ST,25210000,Northern,Nob Hill,3,37.788699045143865,-122.42030688368688,"(37.788699045143865, -122.42030688368688)",50,4,3,21,,,,,,1
2020/08/16 10:33:00 PM,2020/08/16,22:33,2020,Sunday,2020/08/17 12:57:00 AM,95342915155,953429,200493609,202293169,II,Initial,,15155,Offences Against The Family And Children,Other,Restraining Order Notification/Service of Restraining Order,Open or Active,44TH AVE \ CLEMENT ST,27999000,Richmond,Outer Richmond,1,37.781076642929634,-122.5052258584134,"(37.781076642929634, -122.5052258584134)",6,8,4,29,,,,,,1
2020/08/15 12:00:00 PM,2020/08/15,12:00,2020,Saturday,2020/08/17 03:27:00 PM,95363207021,953632,200495031,202301711,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,CLEMENTINA ST \ 06TH ST,23943000,Southern,South of Market,6,37.778942760437076,-122.40616285916312,"(37.778942760437076, -122.40616285916312)",32,1,10,34,1,,,,,2
2020/08/16 12:40:00 PM,2020/08/16,12:40,2020,Sunday,2020/08/17 08:54:00 AM,95360704014,953607,200492322,202300850,IS,Initial Supplement,,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Cite or Arrest Adult,PAGE ST \ 12TH ST \ MARKET ST,30749000,Southern,Mission,6,37.77435867382556,-122.42025428037208,"(37.77435867382556, -122.42025428037208)",32,1,10,20,1,,1,,,2
2020/08/15 02:00:00 PM,2020/08/15,14:00,2020,Saturday,2020/08/15 07:00:00 PM,95348206224,953482,206121987,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,CHULA LN \ DOLORES ST,25705000,Mission,Castro/Upper Market,8,37.763970001493696,-122.4263174795739,"(37.763970001493696, -122.4263174795739)",37,3,5,5,5,,,,,1
2020/08/09 08:00:00 AM,2020/08/09,08:00,2020,Sunday,2020/08/15 08:38:00 AM,95347006372,953470,206121909,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,26TH ST \ HAMPSHIRE ST,23948000,Mission,Mission,9,37.74971662711626,-122.40689644914283,"(37.74971662711626, -122.40689644914283)",53,3,2,20,3,,,,,1
2020/08/17 11:13:00 AM,2020/08/17,11:13,2020,Monday,2020/08/17 11:13:00 AM,95358227195,953582,200494516,202301348,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,HARTFORD ST \ 17TH ST,25793000,Mission,Castro/Upper Market,8,37.76255082381586,-122.43406238857597,"(37.76255082381586, -122.43406238857597)",38,3,5,5,5,,,,,1
2020/08/17 09:42:00 AM,2020/08/17,09:42,2020,Monday,2020/08/17 09:49:00 AM,95359627195,953596,200494174,202301026,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,SOUTH VAN NESS AVE \ PLUM ST,33613000,Southern,Mission,6,37.770876469287494,-122.4180289209908,"(37.770876469287494, -122.4180289209908)",32,1,10,20,1,,,,,2
2020/08/16 06:30:00 AM,2020/08/16,06:30,2020,Sunday,2020/08/16 03:45:00 PM,95348706224,953487,206122101,,II,Coplogic Initial,true,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,FUENTE AVE \ SERRANO DR,23052000,Taraval,Lakeshore,7,37.7201137512171,-122.47802682253393,"(37.7201137512171, -122.47802682253393)",42,10,8,16,,,,,,2
2020/08/17 07:00:00 PM,2020/08/17,19:00,2020,Monday,2020/08/17 07:36:00 PM,95370264020,953702,200495677,202303036,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,RANKIN ST \ PALOU AVE,20749000,Bayview,Bayview Hunters Point,10,37.7382147327303,-122.3983784659109,"(37.7382147327303, -122.3983784659109)",87,2,9,1,,,,,,2
2020/08/16 10:00:00 PM,2020/08/16,22:00,2020,Sunday,2020/08/16 10:55:00 PM,95342604134,953426,200493455,202293207,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,05TH ST \ CLEMENTINA ST,23939000,Southern,South of Market,6,37.780699048573226,-122.40392088280285,"(37.780699048573226, -122.40392088280285)",32,1,10,34,,,,,,2
2020/08/16 08:00:00 AM,2020/08/16,08:00,2020,Sunday,2020/08/16 08:00:00 AM,95368575025,953685,200385670,,IS,Initial Supplement,,75025,Non-Criminal,Non-Criminal,Search Warrant Service,Open or Active,STOCKTON ST \ GEARY ST,24901000,Central,Financial District/South Beach,3,37.7875680237141,-122.40658988465438,"(37.7875680237141, -122.40658988465438)",19,6,3,8,,,,,,2
2020/08/16 07:48:00 PM,2020/08/16,19:48,2020,Sunday,2020/08/16 07:51:00 PM,95340865015,953408,200493239,202292706,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,03RD ST \ 19TH ST,23567000,Bayview,Potrero Hill,10,37.76176644350888,-122.38868401740454,"(37.76176644350888, -122.38868401740454)",55,2,9,26,,,,,,1
2020/08/17 03:08:00 PM,2020/08/17,15:08,2020,Monday,2020/08/17 03:27:00 PM,95364507045,953645,200477954,202302228,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,31ST AVE \ ESCOLTA WAY,23344000,Taraval,Sunset/Parkside,4,37.73764357533141,-122.48841873701937,"(37.73764357533141, -122.48841873701937)",40,10,7,35,,,,,,1
2020/08/16 11:00:00 PM,2020/08/16,23:00,2020,Sunday,2020/08/17 10:05:00 AM,95354328160,953543,200494083,202301091,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,CLEMENT ST \ 12TH AVE,27306000,Richmond,Inner Richmond,1,37.782652399705285,-122.47084599666566,"(37.782652399705285, -122.47084599666566)",5,8,4,11,,,,,,1
2020/08/13 02:30:00 PM,2020/08/13,14:30,2020,Thursday,2020/08/17 09:13:00 AM,95356761030,953567,200494118,202300917,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,NATOMA ST \ 07TH ST,24289000,Southern,South of Market,6,37.77841628146485,-122.40993824145319,"(37.77841628146485, -122.40993824145319)",32,1,10,34,1,,1,,,2
2020/08/17 02:54:00 AM,2020/08/17,02:54,2020,Monday,2020/08/17 02:54:00 AM,95344107041,953441,200457304,202300218,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,MARY ST \ MISSION ST,24883000,Tenderloin,South of Market,6,37.78211941829001,-122.40725467595034,"(37.78211941829001, -122.40725467595034)",32,1,10,34,,,1,,,2
2020/08/12 12:00:00 AM,2020/08/12,00:00,2020,Wednesday,2020/08/15 03:00:00 PM,95349706374,953497,206122026,,II,Coplogic Initial,true,06374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,VICENTE ST \ 25TH AVE,23236000,Taraval,Sunset/Parkside,4,37.73904154613483,-122.48185874012324,"(37.73904154613483, -122.48185874012324)",40,10,7,35,,,,,,1
2020/08/16 06:00:00 PM,2020/08/16,18:00,2020,Sunday,2020/08/17 10:10:00 AM,95355307023,953553,200494180,202301114,VI,Vehicle Initial,,07023,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Motorcycle",Open or Active,BALBOA ST \ 17TH AVE,27492000,Richmond,Outer Richmond,1,37.77669297309456,-122.47588827206798,"(37.77669297309456, -122.47588827206798)",5,8,4,29,,,,,,1
2020/08/17 07:36:00 AM,2020/08/17,07:36,2020,Monday,2020/08/17 07:57:00 AM,95352207020,953522,200493881,202300668,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,25TH AVE \ NORIEGA ST,27384000,Taraval,Sunset/Parkside,4,37.75395723424183,-122.48289935733482,"(37.75395723424183, -122.48289935733482)",39,10,7,35,,,,,,1
2020/08/16 05:45:00 PM,2020/08/16,17:45,2020,Sunday,2020/08/16 05:55:00 PM,95340761030,953407,200493035,202292366,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,INGALLS ST \ FITZGERALD AVE,20448000,Bayview,Bayview Hunters Point,10,37.72097598590643,-122.39130649030375,"(37.72097598590643, -122.39130649030375)",88,2,9,1,,,,,,2
2020/08/16 11:22:00 AM,2020/08/16,11:22,2020,Sunday,2020/08/16 11:34:00 AM,95329205011,953292,200492219,202291175,II,Initial,,05011,Burglary,Burglary - Residential,"Burglary, Apartment House, Forcible Entry",Cite or Arrest Adult,HOWARD ST \ SUMNER ST,24301000,Southern,South of Market,6,37.776689832001516,-122.41101441929457,"(37.776689832001516, -122.41101441929457)",32,1,10,34,1,,1,,,2
2020/08/15 05:09:00 PM,2020/08/15,17:09,2020,Saturday,2020/08/15 10:01:00 PM,95345806372,953458,206121802,,II,Coplogic Initial,true,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,LAGUNA ST \ HAIGHT ST,25867000,Northern,Hayes Valley,5,37.772734311063964,-122.42551205721274,"(37.772734311063964, -122.42551205721274)",27,4,11,9,,,,,,1
2020/08/17 04:59:00 PM,2020/08/17,16:59,2020,Monday,2020/08/17 04:59:00 PM,95367307055,953673,200495354,202302584,VI,Vehicle Initial,,07055,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Recovered, Stolen outside SF",Open or Active,HAYES ST \ GOUGH ST,25918000,Northern,Hayes Valley,5,37.77688352592902,-122.42297815011955,"(37.77688352592902, -122.42297815011955)",22,4,11,9,1,,,,,1
2020/08/17 04:46:00 AM,2020/08/17,04:46,2020,Monday,2020/08/17 04:46:00 AM,95350227170,953502,200493831,202300533,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,21ST ST \ VALENCIA ST,24119000,Mission,Mission,9,37.75690200843489,-122.42111754155341,"(37.75690200843489, -122.42111754155341)",52,3,2,20,3,,,,,2
2020/08/17 12:00:00 AM,2020/08/17,00:00,2020,Monday,2020/08/17 12:02:00 AM,95344415040,953444,200493580,202293358,II,Initial,,15040,Offences Against The Family And Children,Family Offenses,"Spouse, Cohabitee, Parent of Child in Common, Inflict Injury",Cite or Arrest Adult,MINERVA ST \ CAPITOL AVE,22477000,Taraval,Oceanview/Merced/Ingleside,11,37.71575794000521,-122.45905486243203,"(37.71575794000521, -122.45905486243203)",81,10,1,24,,,,,,2
2020/08/17 11:38:00 AM,2020/08/17,11:38,2020,Monday,2020/08/17 11:38:00 AM,95361119057,953611,200494704,202301434,II,Initial,,19057,Disorderly Conduct,Intimidation,Terrorist Threats,Cite or Arrest Adult,GREEN ST \ KEARNY ST,24847000,Central,North Beach,3,37.799900854766534,-122.40583404954896,"(37.799900854766534, -122.40583404954896)",106,6,3,23,,,,,,2
